data_counter,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,datetime
0,-0.0302734375,-0.99365234375,-0.0037841796875,-0.244140625,-0.244140625,-0.1220703125,23-02-2026 15:04:18:601853
1,-0.0289306640625,-0.9918212890625,-0.0093994140625,0.0,-0.06103515625,0.18310546875
2,-0.03076171875,-0.991943359375,-0.0087890625,0.1220703125,-0.3662109375,0.1220703125
3,-0.031005859375,-0.9920654296875,-0.0064697265625,-0.1220703125,-0.06103515625,0.18310546875
4,-0.0296630859375,-0.9951171875,-0.0103759765625,0.18310546875,-0.244140625,-0.1220703125
5,-0.0255126953125,-0.9915771484375,-0.0064697265625,-0.06103515625,-0.244140625,-0.244140625
6,-0.031005859375,-0.9913330078125,-0.00634765625,0.0,-0.30517578125,0.3662109375
7,-0.02978515625,-0.993896484375,-0.0072021484375,-0.18310546875,-0.30517578125,0.18310546875
8,-0.0289306640625,-0.989501953125,-0.0059814453125,0.1220703125,-0.30517578125,-0.30517578125
9,-0.0286865234375,-0.9937744140625,-0.009033203125,-0.1220703125,-0.06103515625,-0.244140625
10,-0.0283203125,-0.9920654296875,-0.0081787109375,0.1220703125,-0.42724609375,-0.06103515625
11,-0.0291748046875,-0.9962158203125,-0.007080078125,0.0,-0.30517578125,0.1220703125
12,-0.031005859375,-0.9951171875,-0.010498046875,0.0,-0.244140625,-0.30517578125
13,-0.029052734375,-0.9927978515625,-0.0089111328125,0.0,-0.30517578125,-0.30517578125
14,-0.0311279296875,-0.992919921875,-0.008544921875,-0.244140625,-0.06103515625,-0.06103515625
16,-0.027587890625,-0.9908447265625,-0.008056640625,-0.18310546875,-0.1220703125,-0.1220703125
17,-0.0267333984375,-0.99169921875,-0.0076904296875,-0.06103515625,-0.42724609375,-0.1220703125
18,-0.0318603515625,-0.9942626953125,-0.010986328125,-0.18310546875,-0.1220703125,-0.30517578125
19,-0.0289306640625,-0.9925537109375,-0.00732421875,0.1220703125,-0.30517578125,-0.1220703125
20,-0.0283203125,-0.9918212890625,-0.0098876953125,-0.1220703125,-0.42724609375,0.0
21,-0.03125,-0.9937744140625,-0.006591796875,0.1220703125,-0.244140625,0.18310546875
22,-0.0299072265625,-0.9979248046875,-0.0093994140625,0.1220703125,-0.244140625,0.244140625
23,-0.0302734375,-0.98779296875,-0.0093994140625,-0.06103515625,-0.3662109375,0.06103515625
24,-0.0281982421875,-0.992431640625,-0.0079345703125,0.06103515625,-0.18310546875,-0.18310546875
25,-0.0272216796875,-0.9921875,-0.007080078125,0.06103515625,0.1220703125,-0.18310546875
26,-0.0308837890625,-0.9931640625,-0.006103515625,-0.30517578125,-0.1220703125,-0.244140625
27,-0.0289306640625,-0.99267578125,-0.0069580078125,0.1220703125,-0.244140625,0.0
28,-0.0289306640625,-0.9901123046875,-0.0084228515625,-0.06103515625,-0.244140625,0.18310546875
29,-0.0308837890625,-0.9910888671875,-0.007568359375,-0.18310546875,-0.1220703125,0.06103515625
30,-0.0302734375,-0.9903564453125,-0.0093994140625,0.06103515625,-0.3662109375,-0.30517578125
31,-0.0291748046875,-0.9920654296875,-0.00732421875,-0.3662109375,-0.1220703125,-0.1220703125
32,-0.0284423828125,-0.9947509765625,-0.0081787109375,-0.3662109375,-0.06103515625,-0.1220703125
33,-0.029052734375,-0.989990234375,-0.0062255859375,0.30517578125,-0.1220703125,-0.06103515625
36,-0.028076171875,-0.989501953125,-0.0076904296875,0.06103515625,-0.18310546875,0.06103515625
37,-0.029296875,-0.9912109375,-0.0096435546875,-0.18310546875,-0.1220703125,-0.1220703125
38,-0.0244140625,-0.991943359375,-0.0076904296875,0.1220703125,0.0,0.0
39,-0.03125,-0.9921875,-0.008056640625,-0.1220703125,-0.30517578125,0.06103515625
41,-0.029296875,-0.99169921875,-0.005615234375,-0.1220703125,0.0,0.1220703125
42,-0.030517578125,-0.99169921875,-0.00927734375,-0.18310546875,-0.1220703125,0.18310546875
43,-0.03076171875,-0.9915771484375,-0.0089111328125,0.18310546875,-0.244140625,0.06103515625
44,-0.028076171875,-0.9947509765625,-0.009521484375,0.06103515625,-0.42724609375,0.1220703125
45,-0.029052734375,-0.9912109375,-0.005859375,-0.18310546875,0.0,-0.06103515625
46,-0.0284423828125,-0.98876953125,-0.008544921875,0.06103515625,-0.244140625,-0.1220703125
47,-0.0294189453125,-0.9908447265625,-0.00830078125,0.06103515625,-0.3662109375,0.0
48,-0.029296875,-0.9940185546875,-0.0096435546875,0.0,-0.42724609375,0.06103515625
49,-0.029296875,-0.994140625,-0.007568359375,-0.06103515625,-0.3662109375,-0.244140625
50,-0.030517578125,-0.9908447265625,-0.0067138671875,0.1220703125,-0.1220703125,-0.18310546875
51,-0.030029296875,-0.9923095703125,-0.009033203125,-0.1220703125,0.0,0.1220703125
52,-0.0283203125,-0.9921875,-0.0091552734375,-0.06103515625,-0.42724609375,-0.1220703125
53,-0.029052734375,-0.9937744140625,-0.0107421875,0.0,0.06103515625,0.0
54,-0.032470703125,-0.9921875,-0.0057373046875,-0.244140625,-0.06103515625,-0.244140625
55,-0.0296630859375,-0.9940185546875,-0.007080078125,0.18310546875,-0.244140625,-0.1220703125
56,-0.031494140625,-0.9925537109375,-0.0052490234375,0.06103515625,-0.42724609375,-0.244140625
57,-0.0291748046875,-0.994140625,-0.00830078125,-0.06103515625,-0.30517578125,-0.244140625
58,-0.0291748046875,-0.990478515625,-0.0087890625,-0.244140625,-0.244140625,0.06103515625
59,-0.028564453125,-0.9908447265625,-0.0067138671875,0.06103515625,-0.42724609375,-0.30517578125
60,-0.02734375,-0.990478515625,-0.008544921875,0.0,-0.42724609375,-0.18310546875
61,-0.030029296875,-0.9910888671875,-0.009765625,-0.244140625,-0.244140625,0.06103515625
62,-0.027099609375,-0.9901123046875,-0.008056640625,-0.06103515625,-0.244140625,0.0
63,-0.029541015625,-0.9927978515625,-0.00732421875,-0.18310546875,0.0,0.0
64,-0.028564453125,-0.993408203125,-0.006103515625,-0.30517578125,-0.244140625,-0.06103515625
65,-0.0284423828125,-0.9923095703125,-0.00537109375,0.244140625,-0.244140625,0.0
68,-0.031005859375,-0.99169921875,-0.0091552734375,-0.3662109375,-0.1220703125,-0.3662109375
69,-0.0302734375,-0.9932861328125,-0.0081787109375,0.244140625,-0.18310546875,0.0
70,-0.029296875,-0.992919921875,-0.0078125,-0.3662109375,-0.244140625,0.1220703125
71,-0.0301513671875,-0.991455078125,-0.0089111328125,-0.06103515625,-0.18310546875,-0.06103515625
72,-0.028076171875,-0.9923095703125,-0.010009765625,0.0,-0.244140625,-0.244140625
73,-0.0306396484375,-0.9896240234375,-0.0074462890625,-0.18310546875,-0.18310546875,-0.06103515625
74,-0.0303955078125,-0.993896484375,-0.0084228515625,-0.18310546875,-0.3662109375,-0.18310546875
75,-0.0313720703125,-0.991455078125,-0.009033203125,-0.06103515625,-0.3662109375,0.0
76,-0.029541015625,-0.9940185546875,-0.008544921875,0.244140625,-0.3662109375,-0.18310546875
77,-0.0301513671875,-0.9942626953125,-0.0059814453125,0.18310546875,-0.18310546875,0.0
78,-0.028564453125,-0.991943359375,-0.0108642578125,0.244140625,-0.42724609375,0.0
79,-0.02880859375,-0.9920654296875,-0.007568359375,0.0,-0.1220703125,-0.1220703125
80,-0.029052734375,-0.9912109375,-0.0087890625,-0.06103515625,-0.3662109375,-0.18310546875
82,-0.03173828125,-0.9930419921875,-0.0089111328125,-0.06103515625,-0.42724609375,0.0
83,-0.0269775390625,-0.9927978515625,-0.009521484375,-0.244140625,-0.244140625,-0.06103515625
84,-0.0291748046875,-0.990478515625,-0.0050048828125,-0.18310546875,-0.244140625,-0.06103515625
85,-0.02783203125,-0.991943359375,-0.007080078125,-0.18310546875,-0.1220703125,-0.1220703125
86,-0.0308837890625,-0.994140625,-0.0093994140625,0.30517578125,-0.30517578125,0.06103515625
87,-0.028076171875,-0.991455078125,-0.0076904296875,0.06103515625,-0.18310546875,0.18310546875
88,-0.0272216796875,-0.993408203125,-0.0062255859375,-0.06103515625,-0.244140625,-0.1220703125
89,-0.030029296875,-0.9931640625,-0.0093994140625,0.06103515625,-0.06103515625,-0.18310546875
91,-0.030029296875,-0.993408203125,-0.0067138671875,0.06103515625,-0.18310546875,-0.18310546875
92,-0.0279541015625,-0.9893798828125,-0.0064697265625,0.06103515625,-0.06103515625,0.1220703125
93,-0.028564453125,-0.994140625,-0.0054931640625,-0.1220703125,-0.18310546875,-0.18310546875
95,-0.0286865234375,-0.9918212890625,-0.0059814453125,-0.06103515625,-0.3662109375,0.0
96,-0.0277099609375,-0.9915771484375,-0.0079345703125,-0.30517578125,-0.18310546875,-0.18310546875
97,-0.02685546875,-0.9937744140625,-0.0059814453125,-0.18310546875,-0.06103515625,-0.18310546875
98,-0.0291748046875,-0.99169921875,-0.00830078125,-0.42724609375,-0.1220703125,0.06103515625
100,-0.0260009765625,-0.994140625,-0.0106201171875,0.18310546875,-0.18310546875,0.244140625
101,-0.0301513671875,-0.9912109375,-0.00244140625,0.06103515625,-0.30517578125,-0.18310546875
102,-0.029296875,-0.99365234375,-0.0091552734375,0.0,-0.244140625,0.0
103,-0.0299072265625,-0.9915771484375,-0.0111083984375,-0.3662109375,-0.18310546875,0.06103515625
104,-0.031005859375,-0.990478515625,-0.0093994140625,0.1220703125,-0.244140625,0.06103515625
105,-0.02880859375,-0.9925537109375,-0.0040283203125,0.0,-0.42724609375,-0.06103515625
106,-0.027099609375,-0.9901123046875,-0.0078125,0.1220703125,-0.244140625,0.06103515625
107,-0.0302734375,-0.9913330078125,-0.0078125,0.0,0.0,-0.244140625
108,-0.030029296875,-0.98828125,-0.0084228515625,-0.30517578125,-0.244140625,0.1220703125
109,-0.029541015625,-0.9931640625,-0.0078125,0.06103515625,-0.244140625,-0.06103515625
110,-0.0277099609375,-0.9930419921875,-0.009033203125,0.0,-0.1220703125,-0.06103515625
111,-0.0289306640625,-0.9918212890625,-0.0076904296875,0.0,-0.18310546875,-0.30517578125
112,-0.0301513671875,-0.9937744140625,-0.0125732421875,-0.06103515625,-0.1220703125,0.06103515625
113,-0.029052734375,-0.990966796875,-0.005126953125,-0.244140625,-0.06103515625,0.06103515625
114,-0.03076171875,-0.9930419921875,-0.0072021484375,-0.1220703125,-0.244140625,-0.244140625
115,-0.0296630859375,-0.992431640625,-0.0086669921875,-0.18310546875,-0.1220703125,0.0
116,-0.029296875,-0.989013671875,-0.00830078125,-0.06103515625,-0.30517578125,0.06103515625
117,-0.0302734375,-0.990966796875,-0.0108642578125,0.0,0.0,-0.06103515625
118,-0.0279541015625,-0.9925537109375,-0.00830078125,-0.244140625,-0.244140625,0.0
119,-0.028564453125,-0.9906005859375,-0.0087890625,0.0,-0.1220703125,-0.06103515625
120,-0.0308837890625,-0.9896240234375,-0.0050048828125,-0.244140625,-0.3662109375,-0.18310546875
121,-0.0289306640625,-0.9931640625,-0.0089111328125,0.0,-0.42724609375,-0.30517578125
122,-0.0296630859375,-0.9891357421875,-0.0081787109375,-0.1220703125,0.0,-0.1220703125
123,-0.02880859375,-0.9888916015625,-0.00634765625,-0.18310546875,-0.42724609375,-0.06103515625
124,-0.0302734375,-0.9913330078125,-0.0074462890625,-0.06103515625,-0.244140625,-0.18310546875
125,-0.0283203125,-0.9930419921875,-0.010009765625,-0.06103515625,-0.3662109375,-0.18310546875
127,-0.0279541015625,-0.993408203125,-0.0069580078125,-0.18310546875,-0.06103515625,0.0
128,-0.0291748046875,-0.99169921875,-0.00732421875,0.0,-0.1220703125,0.06103515625
129,-0.0277099609375,-0.9918212890625,-0.0084228515625,-0.3662109375,-0.1220703125,-0.06103515625
130,-0.0283203125,-0.9923095703125,-0.005126953125,-0.1220703125,-0.244140625,0.0
131,-0.02880859375,-0.9925537109375,-0.0107421875,0.18310546875,-0.244140625,-0.06103515625
132,-0.02880859375,-0.9930419921875,-0.011962890625,-0.18310546875,-0.30517578125,0.0
133,-0.02734375,-0.989501953125,-0.0089111328125,0.0,-0.1220703125,-0.1220703125
134,-0.0301513671875,-0.9923095703125,-0.0089111328125,-0.06103515625,-0.3662109375,-0.06103515625
135,-0.02734375,-0.9927978515625,-0.007080078125,-0.30517578125,0.06103515625,-0.06103515625
136,-0.0302734375,-0.99609375,-0.0115966796875,0.18310546875,-0.244140625,0.18310546875
137,-0.029296875,-0.9915771484375,-0.0096435546875,0.1220703125,-0.30517578125,-0.06103515625
138,-0.029052734375,-0.9935302734375,-0.0093994140625,-0.42724609375,-0.244140625,-0.18310546875
139,-0.031982421875,-0.996337890625,-0.0096435546875,0.30517578125,-0.3662109375,-0.1220703125
141,-0.029296875,-0.992431640625,-0.0091552734375,0.0,-0.244140625,-0.06103515625
142,-0.03076171875,-0.9918212890625,-0.008544921875,-0.1220703125,-0.3662109375,0.0
143,-0.02685546875,-0.992919921875,-0.0068359375,-0.244140625,-0.244140625,-0.30517578125
144,-0.02978515625,-0.9962158203125,-0.007568359375,0.18310546875,-0.30517578125,-0.18310546875
145,-0.0281982421875,-0.9915771484375,-0.0037841796875,-0.06103515625,-0.18310546875,-0.244140625
146,-0.0294189453125,-0.9918212890625,-0.008544921875,-0.1220703125,0.06103515625,0.06103515625
147,-0.029296875,-0.99365234375,-0.00634765625,-0.1220703125,0.244140625,0.0
148,-0.0321044921875,-0.991455078125,-0.0057373046875,-0.06103515625,-0.3662109375,0.0
149,-0.0296630859375,-0.992431640625,-0.0057373046875,0.06103515625,-0.244140625,0.0
150,-0.02783203125,-0.9930419921875,-0.0076904296875,-0.30517578125,-0.1220703125,-0.30517578125
151,-0.027587890625,-0.99072265625,-0.0081787109375,0.18310546875,-0.3662109375,-0.06103515625
152,-0.0289306640625,-0.9920654296875,-0.0068359375,-0.244140625,-0.06103515625,0.06103515625
153,-0.0341796875,-0.99169921875,-0.007568359375,-0.1220703125,-0.30517578125,-0.3662109375
154,-0.0286865234375,-0.9912109375,-0.0081787109375,0.244140625,-0.06103515625,-0.244140625
155,-0.02734375,-0.9913330078125,-0.00732421875,-0.244140625,-0.1220703125,0.0
156,-0.030029296875,-0.9910888671875,-0.008056640625,0.06103515625,-0.18310546875,-0.06103515625
157,-0.030029296875,-0.9898681640625,-0.0107421875,-0.18310546875,-0.30517578125,-0.06103515625
158,-0.032958984375,-0.993408203125,-0.0086669921875,0.18310546875,-0.244140625,0.06103515625
160,-0.0296630859375,-0.9927978515625,-0.0079345703125,-0.06103515625,-0.3662109375,-0.06103515625
161,-0.029052734375,-0.991455078125,-0.005615234375,0.0,-0.30517578125,0.06103515625
162,-0.0302734375,-0.990966796875,-0.005859375,0.0,-0.3662109375,0.0
163,-0.0299072265625,-0.992919921875,-0.0076904296875,0.1220703125,-0.18310546875,-0.06103515625
164,-0.0308837890625,-0.990234375,-0.0072021484375,-0.06103515625,-0.18310546875,-0.1220703125
165,-0.03076171875,-0.9918212890625,-0.010498046875,0.1220703125,-0.30517578125,-0.06103515625
166,-0.02734375,-0.99072265625,-0.0093994140625,-0.1220703125,-0.06103515625,-0.1220703125
167,-0.0308837890625,-0.9931640625,-0.0078125,0.1220703125,-0.30517578125,0.18310546875
168,-0.0291748046875,-0.989013671875,-0.009033203125,0.06103515625,0.1220703125,0.244140625
169,-0.0291748046875,-0.9910888671875,-0.0054931640625,-0.18310546875,-0.3662109375,-0.1220703125
170,-0.0301513671875,-0.990234375,-0.0076904296875,-0.30517578125,-0.244140625,0.18310546875
171,-0.0274658203125,-0.9915771484375,-0.0054931640625,-0.244140625,-0.42724609375,0.1220703125
172,-0.0296630859375,-0.993408203125,-0.00927734375,-0.1220703125,-0.06103515625,0.0
174,-0.0294189453125,-0.9915771484375,-0.006591796875,-0.1220703125,-0.48828125,0.0
175,-0.0294189453125,-0.9918212890625,-0.010986328125,-0.06103515625,-0.3662109375,-0.244140625
176,-0.0283203125,-0.9925537109375,-0.005859375,0.1220703125,-0.244140625,-0.18310546875
177,-0.0272216796875,-0.990478515625,-0.0084228515625,0.06103515625,0.0,0.06103515625
178,-0.0269775390625,-0.9925537109375,-0.0115966796875,-0.1220703125,-0.244140625,-0.06103515625
179,-0.0299072265625,-0.9893798828125,-0.0076904296875,-0.06103515625,-0.30517578125,-0.42724609375
180,-0.02685546875,-0.9898681640625,-0.0086669921875,0.1220703125,-0.3662109375,-0.18310546875
181,-0.02880859375,-0.991455078125,-0.009521484375,-0.244140625,-0.06103515625,-0.1220703125
182,-0.02587890625,-0.9942626953125,-0.007568359375,-0.18310546875,0.18310546875,-0.18310546875
183,-0.0296630859375,-0.9927978515625,-0.008056640625,0.0,-0.3662109375,-0.3662109375
184,-0.02880859375,-0.9918212890625,-0.0076904296875,-0.244140625,-0.1220703125,0.18310546875
185,-0.028564453125,-0.99462890625,-0.0064697265625,-0.18310546875,-0.18310546875,-0.06103515625
186,-0.02734375,-0.9908447265625,-0.0076904296875,-0.42724609375,-0.244140625,0.18310546875
187,-0.0269775390625,-0.9913330078125,-0.004638671875,0.0,-0.06103515625,0.1220703125
188,-0.028076171875,-0.993896484375,-0.006591796875,0.0,-0.18310546875,0.0
189,-0.029296875,-0.9915771484375,-0.0048828125,0.244140625,-0.30517578125,-0.06103515625
190,-0.02783203125,-0.993896484375,-0.0069580078125,-0.1220703125,-0.30517578125,-0.1220703125
191,-0.028564453125,-0.9920654296875,-0.0064697265625,0.18310546875,0.1220703125,-0.1220703125
192,-0.02880859375,-0.9910888671875,-0.0068359375,0.0,-0.06103515625,0.06103515625
193,-0.0303955078125,-0.9910888671875,-0.007568359375,-0.06103515625,0.0,0.1220703125
194,-0.0291748046875,-0.9923095703125,-0.0087890625,0.244140625,-0.3662109375,-0.30517578125
195,-0.0306396484375,-0.99169921875,-0.005126953125,-0.3662109375,-0.18310546875,0.0
196,-0.030029296875,-0.9901123046875,-0.0115966796875,0.06103515625,-0.54931640625,-0.30517578125
197,-0.0302734375,-0.9921875,-0.0086669921875,0.1220703125,-0.18310546875,-0.244140625
198,-0.02685546875,-0.99072265625,-0.00927734375,-0.1220703125,-0.3662109375,0.06103515625
199,-0.03076171875,-0.9898681640625,-0.0054931640625,0.0,-0.30517578125,-0.18310546875
200,-0.026123046875,-0.995361328125,-0.0111083984375,0.1220703125,-0.30517578125,0.18310546875
201,-0.0284423828125,-0.98974609375,-0.0086669921875,0.06103515625,0.06103515625,0.18310546875
202,-0.0296630859375,-0.9893798828125,-0.0079345703125,-0.244140625,-0.3662109375,0.0
203,-0.03125,-0.9935302734375,-0.0062255859375,0.0,-0.06103515625,-0.06103515625
204,-0.029052734375,-0.9921875,-0.010498046875,0.0,-0.18310546875,-0.244140625
205,-0.0302734375,-0.989013671875,-0.009765625,-0.30517578125,-0.18310546875,-0.18310546875
206,-0.0299072265625,-0.9886474609375,-0.0091552734375,-0.1220703125,-0.48828125,0.06103515625
207,-0.02734375,-0.989501953125,-0.004638671875,-0.06103515625,-0.30517578125,-0.1220703125
208,-0.029541015625,-0.990966796875,-0.005859375,-0.1220703125,-0.30517578125,-0.1220703125
209,-0.0283203125,-0.9901123046875,-0.007080078125,-0.30517578125,-0.30517578125,-0.06103515625
210,-0.03125,-0.9921875,-0.0089111328125,0.0,-0.244140625,-0.1220703125
211,-0.030517578125,-0.99169921875,-0.00927734375,0.1220703125,-0.30517578125,-0.244140625
212,-0.02685546875,-0.99267578125,-0.005859375,-0.30517578125,-0.48828125,-0.06103515625
213,-0.0289306640625,-0.9931640625,-0.0062255859375,-0.06103515625,-0.1220703125,0.18310546875
215,-0.0306396484375,-0.991943359375,-0.0084228515625,0.0,0.06103515625,-0.06103515625
216,-0.029052734375,-0.9940185546875,-0.009765625,-0.1220703125,-0.18310546875,0.0
217,-0.0316162109375,-0.9921875,-0.00732421875,-0.1220703125,-0.1220703125,-0.06103515625
218,-0.0302734375,-0.9927978515625,-0.009521484375,-0.06103515625,-0.244140625,0.06103515625
221,-0.0274658203125,-0.9903564453125,-0.0057373046875,-0.06103515625,0.06103515625,0.06103515625
222,-0.029052734375,-0.994140625,-0.009033203125,-0.244140625,-0.18310546875,0.18310546875
223,-0.02685546875,-0.9921875,-0.0062255859375,-0.18310546875,-0.42724609375,-0.244140625
224,-0.0299072265625,-0.9910888671875,-0.0059814453125,0.0,-0.3662109375,-0.1220703125
225,-0.0284423828125,-0.9921875,-0.0091552734375,0.06103515625,-0.18310546875,0.06103515625
226,-0.02783203125,-0.9903564453125,-0.0087890625,-0.18310546875,-0.18310546875,-0.18310546875
227,-0.029541015625,-0.9937744140625,-0.008544921875,0.06103515625,-0.18310546875,-0.30517578125
228,-0.02734375,-0.989501953125,-0.008056640625,0.18310546875,0.06103515625,0.18310546875
229,-0.03076171875,-0.9908447265625,-0.007568359375,-0.244140625,-0.244140625,-0.1220703125
230,-0.0284423828125,-0.9893798828125,-0.008056640625,0.0,-0.244140625,0.06103515625
232,-0.0302734375,-0.9925537109375,-0.008544921875,-0.1220703125,-0.1220703125,0.0
233,-0.0299072265625,-0.9920654296875,-0.0098876953125,0.18310546875,-0.244140625,-0.244140625
234,-0.02978515625,-0.9920654296875,-0.010498046875,-0.06103515625,-0.18310546875,0.18310546875
235,-0.029541015625,-0.989501953125,-0.008544921875,-0.42724609375,-0.3662109375,0.06103515625
236,-0.027099609375,-0.9932861328125,-0.0047607421875,0.0,-0.48828125,-0.244140625
237,-0.029296875,-0.991455078125,-0.009765625,0.0,-0.244140625,0.0
238,-0.0296630859375,-0.9903564453125,-0.0093994140625,-0.1220703125,0.0,-0.06103515625
239,-0.02783203125,-0.9925537109375,-0.0087890625,-0.1220703125,-0.30517578125,0.18310546875
240,-0.0286865234375,-0.9925537109375,-0.008056640625,-0.06103515625,-0.1220703125,0.06103515625
241,-0.0325927734375,-0.9927978515625,-0.0086669921875,-0.18310546875,-0.1220703125,0.0
242,-0.0299072265625,-0.9901123046875,-0.005859375,0.0,-0.30517578125,-0.244140625
243,-0.027587890625,-0.991943359375,-0.0087890625,-0.06103515625,-0.06103515625,0.06103515625
244,-0.029541015625,-0.9892578125,-0.008544921875,-0.244140625,-0.1220703125,0.0
245,-0.0299072265625,-0.9945068359375,-0.0078125,-0.1220703125,-0.244140625,0.0
246,-0.0294189453125,-0.991455078125,-0.009033203125,-0.1220703125,-0.42724609375,-0.06103515625
247,-0.029296875,-0.991455078125,-0.0072021484375,0.18310546875,-0.244140625,0.0
248,-0.0296630859375,-0.9918212890625,-0.0054931640625,-0.244140625,-0.244140625,0.1220703125
249,-0.0279541015625,-0.990478515625,-0.010986328125,-0.06103515625,-0.18310546875,0.1220703125
250,-0.0321044921875,-0.990966796875,-0.0057373046875,-0.06103515625,-0.42724609375,-0.3662109375
251,-0.028076171875,-0.992431640625,-0.0054931640625,0.18310546875,-0.244140625,-0.06103515625
252,-0.0272216796875,-0.9925537109375,-0.01171875,-0.18310546875,-0.06103515625,-0.1220703125
253,-0.02978515625,-0.992431640625,-0.005615234375,0.244140625,-0.48828125,0.1220703125
254,-0.02880859375,-0.9893798828125,-0.00732421875,0.0,-0.244140625,-0.30517578125
255,-0.0291748046875,-0.994384765625,-0.0037841796875,0.30517578125,-0.42724609375,0.06103515625
256,-0.0291748046875,-0.99169921875,-0.0081787109375,-0.06103515625,0.0,-0.06103515625
257,-0.0286865234375,-0.9908447265625,-0.006103515625,-0.06103515625,-0.1220703125,0.0
258,-0.0303955078125,-0.9913330078125,-0.0089111328125,0.1220703125,-0.42724609375,-0.06103515625
259,-0.0296630859375,-0.9918212890625,-0.0093994140625,-0.18310546875,-0.244140625,-0.06103515625
261,-0.0277099609375,-0.9920654296875,-0.0098876953125,-0.1220703125,0.06103515625,0.06103515625
262,-0.028076171875,-0.99462890625,-0.0054931640625,-0.06103515625,-0.1220703125,-0.06103515625
263,-0.0284423828125,-0.99169921875,-0.010009765625,0.0,-0.1220703125,-0.1220703125
264,-0.02685546875,-0.9912109375,-0.00927734375,0.0,-0.30517578125,0.06103515625
265,-0.0279541015625,-0.9915771484375,-0.00732421875,0.0,-0.30517578125,-0.30517578125
267,-0.0286865234375,-0.9935302734375,-0.0081787109375,0.0,-0.30517578125,0.0
268,-0.029296875,-0.9942626953125,-0.0084228515625,-0.18310546875,-0.30517578125,-0.30517578125
269,-0.0284423828125,-0.9945068359375,-0.0069580078125,0.06103515625,-0.18310546875,-0.1220703125
270,-0.0284423828125,-0.989501953125,-0.0050048828125,-0.3662109375,-0.244140625,-0.3662109375
271,-0.0311279296875,-0.993896484375,-0.0093994140625,0.18310546875,-0.244140625,-0.06103515625
272,-0.0255126953125,-0.9893798828125,-0.0062255859375,0.1220703125,-0.48828125,-0.244140625
273,-0.030517578125,-0.994140625,-0.0078125,-0.06103515625,-0.30517578125,-0.06103515625
274,-0.0269775390625,-0.995361328125,-0.0050048828125,-0.1220703125,-0.48828125,-0.18310546875
275,-0.03271484375,-0.991455078125,-0.002685546875,-0.244140625,0.1220703125,0.0
